time;x;y;z;MF
29,865;-36,75;-28,50;-79,75;92,32
29,916;-39,25;-17,00;-72,00;83,75
29,966;-40,50;-11,00;-69,25;80,97
30,015;-41,50;-8,25;-68,00;80,09
30,066;-41,50;-8,25;-68,00;80,09
30,116;-42,75;-6,25;-67,50;80,14
30,167;-42,75;-5,50;-67,00;79,67
30,216;-43,75;-4,75;-66,75;79,95
30,266;-43,75;-3,75;-66,75;79,90
30,317;-43,25;-4,00;-66,50;79,43
30,366;-43,75;-4,00;-66,75;79,91
30,417;-44,75;-4,50;-67,25;80,90
30,465;-44,50;-3,75;-66,50;80,10
30,516;-44,50;-2,50;-65,75;79,43
30,566;-45,50;-2,00;-65,75;79,98
30,616;-45,50;-1,75;-65,75;79,98
30,665;-46,50;0,00;-64,50;79,51
30,717;-49,50;3,50;-60,75;78,44
30,816;-91,00;31,50;31,75;101,40
30,867;181,50;-38,75;67,00;197,31
30,917;125,75;76,50;-44,25;153,70
30,967;34,25;73,00;-71,00;107,44
31,018;-13,00;45,00;-73,00;86,74
31,117;-31,75;20,75;-69,75;79,40
31,217;-42,50;2,00;-67,50;79,79
31,266;-43,25;-0,50;-67,00;79,75
31,319;-43,75;-2,00;-66,75;79,83
31,416;-43,50;-2,75;-66,50;79,51
31,467;-44,00;-3,25;-66,50;79,80
31,517;-43,75;-3,75;-66,50;79,69
31,567;-43,75;-4,25;-66,25;79,51
31,617;-42,50;-4,25;-66,25;78,82
31,666;-43,00;-4,00;-66,00;78,87
31,718;-42,75;-4,75;-66,00;78,78
31,819;-41,75;-6,25;-65,25;77,72
31,867;-41,75;-7,50;-64,25;76,99
31,919;-41,50;-10,00;-63,25;76,31
32,018;-40,25;-28,50;-40,00;63,50
32,071;-40,25;-28,50;-40,00;63,50
32,120;-343,25;-1,25;-634,75;721,62
32,169;-162,00;-101,00;-466,25;503,82
32,219;-75,00;-88,00;-265,50;289,58
32,268;-47,25;-56,50;-155,25;171,84
32,327;-40,25;-33,00;-104,25;116,52
32,369;-39,25;-19,75;-83,00;93,91
32,419;-40,00;-12,50;-73,75;84,83
32,469;-41,00;-9,00;-69,50;81,19
32,522;-41,50;-7,00;-68,00;79,97
32,619;-42,00;-4,50;-67,50;79,63
32,669;-43,00;-4,00;-67,25;79,92
32,721;-43,25;-4,25;-66,75;79,65
32,821;-43,50;-3,75;-66,50;79,55
32,870;-44,00;-3,75;-67,00;80,24
32,921;-44,25;-3,25;-66,75;80,15
32,969;-44,25;-2,25;-66,25;79,70
33,020;-44,75;-1,50;-65,50;79,34
33,071;-44,75;-1,50;-65,50;79,34
33,121;-46,00;0,25;-64,50;79,22
33,171;-48,25;2,75;-62,25;78,81
33,221;-54,00;10,50;-54,50;77,44
33,270;-71,25;31,50;-14,75;79,29
33,321;-24,50;20,00;198,75;201,25
33,371;155,25;164,75;-33,50;228,84
33,421;74,25;151,75;-86,75;189,91
33,470;8,50;92,75;-84,50;125,76
33,522;-23,00;48,00;-76,75;93,40
33,622;-41,75;9,25;-69,75;81,81
33,670;-43,00;2,75;-68,25;80,71
33,722;-43,00;-0,75;-66,75;79,40
33,771;-43,50;-2,50;-66,75;79,71
33,824;-44,00;-3,25;-67,00;80,22
33,921;-43,50;-3,50;-67,25;80,17
33,971;-43,50;-4,75;-67,25;80,23
34,020;-44,00;-4,75;-66,75;80,09
34,071;-44,00;-4,75;-66,75;80,09
34,122;-42,50;-5,25;-66,50;79,10
34,171;-42,00;-5,50;-66,75;79,06
34,221;-42,00;-6,50;-66,75;79,13
34,271;-41,75;-7,00;-66,00;78,41
34,323;-42,00;-7,50;-65,25;77,96
34,372;-41,50;-9,25;-63,25;76,21
34,427;-40,75;-13,00;-60,00;73,69
34,472;-42,00;-23,50;-48,25;68,15
34,530;-62,50;-48,75;1,50;79,28
34,623;-136,25;-93,50;-390,00;423,56
34,672;-32,50;-110,50;-265,50;289,41
34,729;-16,75;-75,75;-164,00;181,42
34,824;-30,25;-25,50;-85,00;93,76
34,873;-35,25;-15,50;-74,50;83,86
34,931;-38,50;-10,75;-70,25;80,83
35,024;-41,25;-5,75;-67,25;79,10
35,075;-41,25;-5,75;-67,25;79,10
35,131;-42,75;-5,00;-67,00;79,63
35,230;-44,25;-3,75;-67,50;80,80
35,281;-44,50;-2,75;-67,50;80,90
35,331;-44,00;-2,50;-67,00;80,20
35,431;-44,50;-2,50;-66,25;79,85
35,481;-45,00;-2,00;-66,25;80,11
35,532;-45,50;-1,00;-65,50;79,76
35,635;-50,00;3,25;-62,25;79,91
35,735;-74,00;21,75;-23,00;80,49
35,783;-70,25;5,50;139,50;156,29
35,834;225,75;69,50;-105,75;258,80
35,885;122,50;122,25;-148,75;228,21
35,936;28,25;90,75;-120,25;153,28
35,985;-16,25;52,00;-93,50;108,21
36,036;-34,25;26,00;-78,75;89,73
36,137;-40,75;11,00;-72,00;83,46
36,186;-42,75;3,00;-68,75;81,01
36,236;-44,00;-0,50;-67,75;80,79
36,285;-44,50;-1,75;-67,25;80,66
36,337;-44,00;-2,25;-67,00;80,19
36,386;-43,75;-3,25;-67,25;80,29
36,435;-43,75;-3,75;-67,00;80,11
36,486;-43,75;-4,25;-67,00;80,13
36,536;-43,00;-4,25;-66,75;79,51
36,586;-42,75;-5,00;-66,25;79,00
36,637;-43,00;-5,25;-65,75;78,74
36,686;-42,75;-5,75;-65,75;78,64
36,738;-42,50;-6,75;-65,25;78,16
36,786;-42,50;-7,75;-64,50;77,63
36,836;-42,25;-9,75;-63,25;76,69
36,887;-41,75;-13,50;-60,25;74,53
36,938;-43,25;-21,25;-50,25;69,62
36,987;-61,75;-43,00;-14,50;76,63
37,036;-281,25;7,25;-42,25;284,50
37,137;-126,75;-65,00;-97,25;172,48
37,186;-56,50;-64,00;-92,25;125,69
37,235;-37,00;-44,25;-81,25;99,64
37,286;-33,50;-28,00;-74,25;86,14
37,337;-35,50;-17,50;-69,50;79,98
37,437;-40,25;-8,75;-67,50;79,08
37,486;-41,25;-6,50;-67,25;79,16
37,539;-42,00;-5,50;-66,75;79,06
37,588;-42,75;-5,00;-66,50;79,21
37,638;-42,75;-4,50;-66,00;78,76
37,688;-43,50;-4,50;-66,50;79,59
37,741;-43,75;-3,50;-66,50;79,68
37,789;-43,75;-3,00;-66,50;79,66
37,849;-43,50;-2,75;-66,25;79,30
37,890;-43,00;-2,25;-65,75;78,59
37,947;-43,50;-2,00;-65,75;78,86
38,040;-46,50;0,50;-64,25;79,31
38,140;-54,25;6,25;-57,00;78,94
38,240;-91,50;21,75;75,75;120,76
38,290;224,00;-53,75;-7,50;230,48
38,346;156,50;90,75;-136,50;226,63
38,442;-10,00;63,75;-101,75;120,49
38,490;-33,00;35,75;-84,75;97,72
38,545;-41,75;17,75;-75,50;88,08
38,590;-44,00;8,00;-71,25;84,12
38,648;-44,00;2,75;-68,75;81,67
38,690;-43,25;0,00;-67,75;80,38
38,744;-43,75;-1,75;-67,25;80,25
38,790;-43,75;-2,50;-66,50;79,64
38,844;-42,75;-3,00;-66,75;79,32
38,891;-43,50;-3,50;-66,25;79,33
38,943;-43,25;-3,75;-66,25;79,21
38,991;-43,25;-4,00;-66,50;79,43
39,043;-43,00;-4,50;-66,50;79,32
39,143;-42,00;-5,00;-66,50;78,81
39,193;-41,50;-6,75;-65,00;77,41
39,243;-41,50;-7,75;-63,75;76,46
39,294;-40,75;-9,50;-63,00;75,63
39,344;-40,75;-13,00;-59,75;73,48
39,443;-48,25;-36,50;-28,50;66,88
39,492;-148,00;-52,25;38,00;161,49
39,546;-352,25;-10,75;-555,50;657,86
39,596;-143,00;-119,00;-455,00;491,56
39,645;-53,25;-107,75;-272,00;297,37
39,695;-31,50;-71,00;-161,25;178,98
39,747;-30,50;-43,00;-108,50;120,63
39,846;-35,75;-16,00;-74,25;83,95
39,895;-37,75;-11,00;-69,25;79,63
39,949;-39,50;-9,25;-67,50;78,75
40,047;-41,25;-5,50;-67,25;79,08
40,096;-41,25;-5,50;-67,25;79,08
40,150;-42,50;-5,00;-67,25;79,71
40,247;-43,25;-3,00;-67,00;79,80
40,296;-44,00;-3,00;-66,50;79,80
40,355;-44,25;-3,00;-66,50;79,93
40,403;-45,75;-2,75;-65,75;80,15
40,453;-46,25;-1,75;-65,25;80,00
40,504;-47,25;0,00;-64,75;80,16
40,555;-49,25;3,00;-61,75;79,04
40,657;-67,75;21,00;-34,25;78,77
40,703;-90,25;37,25;66,75;118,27
40,755;189,25;-56,00;113,50;227,67
40,804;178,50;120,25;-104,50;239,25
40,855;63,00;132,00;-127,75;194,20
40,904;-2,25;87,50;-105,50;137,08
40,968;-29,50;48,50;-86,25;103,25
41,004;-40,00;24,25;-75,75;89,03
41,067;-43,75;11,25;-70,75;83,94
41,156;-44,25;3,75;-68,25;81,43
41,205;-44,25;0,25;-67,25;80,50
41,262;-43,50;-1,00;-67,25;80,10
41,308;-43,75;-2,25;-66,25;79,42
41,368;-43,50;-3,50;-66,00;79,12
41,460;-42,50;-5,50;-65,75;78,48
41,510;-43,25;-5,75;-66,25;79,33
41,563;-42,25;-6,00;-65,75;78,38
41,665;-41,75;-7,25;-64,25;76,97
41,762;-41,75;-9,75;-62,50;75,79
41,812;-41,25;-13,25;-58,50;72,80
41,867;-43,25;-21,75;-50,50;69,96
41,913;-56,25;-41,25;-21,25;72,92
41,969;-189,25;-40,25;34,00;196,45
42,014;-241,00;4,25;-585,50;633,17
42,064;-241,00;4,25;-585,50;633,17
42,113;-115,25;-33,75;-400,00;417,64
42,168;-56,25;-36,50;-228,00;237,66
42,214;-37,75;-28,50;-137,00;144,94
42,264;-34,50;-19,00;-96,25;104,00
42,313;-35,50;-12,75;-79,00;87,54
42,369;-37,75;-9,25;-71,50;81,38
42,465;-40,75;-5,00;-67,50;79,01
42,514;-41,50;-4,00;-67,00;78,91
42,566;-43,00;-3,25;-67,00;79,68
42,614;-43,25;-2,75;-66,75;79,58
42,676;-43,75;-2,25;-66,25;79,42
42,715;-44,00;-2,00;-66,25;79,56
42,768;-45,25;-1,75;-66,50;80,45
42,865;-45,25;-1,75;-65,25;79,42
42,916;-45,75;-1,00;-64,00;78,68
42,967;-48,75;0,75;-63,25;79,86
43,016;-51,75;3,00;-61,00;80,05
43,067;-51,75;3,00;-61,00;80,05
43,117;-68,25;12,25;-43,25;81,72
43,168;-99,25;22,25;26,75;105,17
43,216;25,50;-90,25;197,50;218,64
43,267;226,25;87,25;-229,75;334,05
43,318;92,00;155,75;-248,00;306,96
43,368;1,50;117,00;-174,25;209,89
43,417;-33,50;69,50;-120,00;142,66
43,471;-44,75;36,75;-91,50;108,28
43,518;-47,25;18,75;-77,50;92,68
43,569;-47,25;9,00;-71,25;85,97
43,619;-45,25;3,50;-68,75;82,38
43,669;-44,50;0,25;-67,50;80,85
43,718;-44,25;-1,25;-66,75;80,09
43,770;-43,50;-2,25;-66,50;79,50
43,820;-44,00;-3,00;-66,25;79,59
43,871;-43,50;-3,50;-66,25;79,33
43,921;-43,00;-3,50;-66,00;78,85
43,971;-42,50;-3,75;-66,00;78,59
44,020;-42,50;-5,25;-65,75;78,47
44,071;-42,50;-5,25;-65,75;78,47
44,120;-41,75;-6,75;-65,00;77,55
44,171;-40,50;-8,50;-64,00;76,21
44,221;-40,75;-10,50;-61,75;74,73
44,273;-40,50;-14,25;-58,00;72,16
44,374;-52,00;-39,00;-27,50;70,58
44,478;-450,00;69,75;-540,75;706,95
44,528;-160,50;-95,25;-503,75;537,21
44,585;-40,00;-113,75;-310,50;333,09
44,681;-18,75;-50,25;-117,00;128,71
44,781;-31,25;-17,25;-75,00;83,06
44,828;-35,25;-11,75;-69,50;78,81
44,881;-38,50;-9,00;-68,00;78,66
44,929;-39,75;-6,50;-67,75;78,82
44,980;-40,50;-4,50;-66,50;77,99
45,028;-42,00;-3,75;-67,00;79,16
45,082;-43,25;-3,50;-66,75;79,61
45,129;-43,25;-2,75;-66,50;79,37
45,184;-43,75;-2,50;-66,00;79,22
45,281;-45,00;-1,50;-65,75;79,69
45,332;-46,00;-1,25;-65,25;79,84
45,383;-47,00;-0,75;-64,50;79,81
45,432;-48,25;0,50;-63,25;79,55
45,487;-51,00;3,25;-60,75;79,39
45,533;-57,00;7,00;-55,25;79,69
45,585;-70,50;14,00;-40,00;82,26
45,634;-102,25;23,00;26,00;107,98
45,685;-23,50;-76,75;218,00;232,31
45,735;264,75;59,50;-285,75;394,06
45,786;113,25;164,00;-313,75;371,70
45,834;6,00;133,00;-216,00;253,73
45,887;-35,50;82,25;-141,75;167,69
45,988;-49,25;23,75;-81,75;98,35
46,086;-48,00;11,50;-73,50;88,54
46,136;-46,00;4,50;-70,00;83,88
46,187;-44,50;0,75;-67,50;80,85
46,236;-43,75;-1,25;-66,75;79,82
46,285;-44,00;-2,00;-66,50;79,76
46,335;-43,00;-2,25;-66,50;79,22
46,387;-42,25;-3,75;-65,75;78,24
46,437;-41,00;-5,00;-65,25;77,22
46,486;-41,50;-5,50;-65,50;77,74
46,537;-41,00;-6,25;-65,25;77,32
46,589;-40,50;-7,25;-64,25;76,29
46,638;-40,50;-9,25;-63,50;75,88
46,688;-40,25;-11,25;-61,00;73,94
46,738;-39,00;-16,00;-57,25;71,10
46,790;-40,00;-24,50;-48,25;67,29
46,890;-148,50;-57,00;29,75;161,82
46,940;-413,75;103,75;-538,50;686,98
46,999;-102,00;-78,00;-579,50;593,56
47,092;-0,25;-109,50;-359,25;375,57
47,141;-2,00;-72,25;-202,75;215,25
47,194;-16,00;-41,50;-125,00;132,68
47,242;-26,00;-24,50;-91,00;97,76
47,293;-32,50;-15,50;-77,25;85,23
47,342;-36,00;-10,75;-71,00;80,33
47,401;-38,50;-7,50;-68,75;79,15
47,494;-41,50;-4,50;-66,75;78,73
47,543;-42,75;-4,00;-66,50;79,16
47,602;-43,00;-3,25;-67,00;79,68
47,651;-43,25;-3,25;-66,75;79,60
47,700;-44,00;-2,00;-66,00;79,35
47,751;-44,50;-1,25;-65,50;79,20
47,803;-46,50;-0,50;-64,75;79,72
47,852;-47,50;1,25;-64,00;79,71
47,903;-49,25;1,75;-62,75;79,79
47,952;-52,75;4,50;-60,25;80,21
48,003;-59,75;9,50;-53,50;80,76
48,053;-73,50;19,50;-33,00;82,89
48,153;29,00;-65,75;188,00;201,27
48,206;300,00;85,25;-231,00;388,11
48,304;25,75;138,75;-189,50;236,27
48,355;-24,75;85,75;-129,25;157,07
48,407;-41,50;48,50;-96,25;115,49
48,506;-46,00;13,25;-72,75;87,09
48,556;-44,50;6,25;-69,50;82,76
48,607;-44,00;2,50;-67,50;80,61
48,678;-43,75;-0,25;-66,75;79,81
48,708;-43,25;-2,00;-66,25;79,14
48,757;-42,00;-2,50;-65,25;77,64
48,808;-41,25;-3,50;-65,50;77,49
48,907;-41,75;-5,50;-65,25;77,66
48,957;-41,50;-6,25;-64,50;76,95
49,016;-41,00;-7,25;-63,50;75,93
49,108;-40,75;-8,75;-62,75;75,33
49,158;-40,25;-11,75;-60,00;73,20
49,215;-40,75;-16,50;-56,00;71,20
49,308;-57,00;-45,00;-19,25;75,13
49,358;-167,50;-54,75;33,00;179,28
49,416;-434,75;120,00;-529,25;695,35
49,511;15,50;-104,50;-358,25;373,50
49,561;24,00;-84,25;-210,75;228,23
49,612;6,00;-55,50;-132,25;143,55
49,661;-10,75;-33,75;-94,75;101,15
49,711;-23,00;-20,50;-78,75;84,56
49,760;-31,00;-13,00;-72,25;79,69
49,820;-36,00;-8,25;-69,00;78,26
49,912;-40,25;-3,50;-66,25;77,60
49,962;-42,00;-2,75;-66,50;78,70
50,013;-42,75;-2,00;-66,50;79,08
50,061;-43,50;-1,25;-65,75;78,85
50,112;-43,50;-1,25;-65,75;78,85
50,162;-45,25;-1,50;-66,00;80,04
50,222;-46,25;-0,75;-65,75;80,39
50,312;-48,75;0,50;-63,50;80,06
50,362;-51,50;1,50;-62,50;81,00
50,419;-55,00;2,75;-60,25;81,62
50,462;-62,50;6,25;-54,00;82,83
50,519;-78,25;10,25;-36,75;87,06
50,569;-110,50;1,25;36,00;116,22
50,620;-6,75;-140,25;163,75;215,71
50,719;111,75;141,00;-380,00;420,44
50,768;-6,00;137,25;-263,75;297,38
50,819;-49,50;91,25;-169,25;198,55
50,869;-58,75;53,50;-116,00;140,61
50,919;-57,50;30,25;-89,25;110,39
50,968;-54,25;16,00;-77,50;95,94
51,020;-51,75;8,00;-72,25;89,23
51,120;-49,00;3,25;-69,50;85,10
51,169;-47,50;0,50;-68,00;82,95
51,220;-46,25;-1,00;-67,50;81,83
51,270;-45,25;-1,00;-67,00;80,86
51,321;-43,75;-1,25;-66,00;79,19
51,370;-43,75;-1,75;-66,00;79,20
51,422;-42,50;-2,50;-65,50;78,12
51,470;-41,25;-2,75;-64,75;76,82
51,522;-39,50;-4,00;-63,50;74,89
51,570;-37,50;-6,25;-62,00;72,73
51,622;-35,25;-9,75;-58,75;69,20
51,670;-31,00;-15,50;-52,50;62,91
51,720;-27,50;-27,25;-38,50;54,60
51,771;-31,50;-49,25;0,00;58,46
51,821;-115,25;-65,25;94,75;162,84
51,871;-454,25;159,75;-377,50;611,86
51,922;-112,75;-27,75;-593,00;604,26
51,973;26,00;-109,50;-407,50;422,76
52,026;33,50;-97,75;-238,75;260,15
52,123;5,25;-60,25;-143,75;155,95
52,173;-14,00;-36,25;-99,75;107,05
52,223;-24,75;-22,50;-80,50;87,17
52,272;-31,25;-14,50;-72,50;80,27
52,323;-35,00;-10,50;-69,00;78,08
52,372;-36,25;-8,50;-67,50;77,09
52,425;-37,75;-7,25;-67,00;77,24
52,473;-39,50;-6,25;-67,00;78,03
52,528;-40,00;-5,75;-67,00;78,24
52,572;-40,75;-3,75;-67,00;78,51
52,624;-41,25;-3,25;-67,00;78,75
52,673;-42,00;-2,50;-66,00;78,27
52,722;-42,75;-1,00;-65,75;78,43
52,773;-43,50;0,50;-64,75;78,01
52,826;-45,50;2,00;-62,75;77,54
52,923;-52,50;11,00;-54,75;76,65
52,973;-61,25;21,00;-38,50;75,33
53,025;-80,25;37,75;11,50;89,43
53,125;228,50;29,50;22,75;231,52
53,175;215,75;150,25;-94,50;279,38
53,226;98,00;149,50;-110,75;210,29
53,326;-16,00;60,25;-81,00;102,21
53,376;-31,50;32,75;-72,75;85,78
53,429;-37,50;16,75;-69,25;80,51
53,477;-40,00;8,00;-67,00;78,44
53,529;-40,50;2,50;-65,75;77,26
53,578;-40,75;-0,25;-65,50;77,14
53,630;-40,75;-2,25;-65,25;76,96
53,729;-41,00;-5,25;-64,75;76,82
53,780;-40,25;-6,00;-65,00;76,69
53,831;-40,50;-6,50;-64,75;76,65
53,880;-40,25;-7,75;-64,50;76,42
53,980;-40,50;-10,00;-63,25;75,77
54,031;-40,25;-11,75;-61,50;74,43
54,130;-40,00;-18,25;-55,25;70,61
54,181;-41,00;-28,75;-43,25;66,17
54,232;-49,75;-48,25;-11,75;70,29
54,281;-120,75;-66,00;70,00;154,39
54,331;-447,50;119,50;-166,50;492,20
54,380;-172,00;28,25;-592,25;617,37
54,432;31,75;-74,25;-473,50;480,34
54,481;63,25;-82,00;-289,75;307,70
54,531;39,75;-58,50;-173,75;187,59
54,580;11,00;-35,25;-114,25;120,07
54,633;-9,25;-20,25;-86,50;89,32
54,681;-23,50;-11,50;-74,75;79,20
54,733;-32,25;-6,00;-69,50;76,85
54,831;-40,25;-1,75;-66,00;77,32
54,881;-43,00;-0,75;-65,50;78,36
54,931;-44,00;-0,25;-65,00;78,49
54,980;-45,50;-0,50;-65,00;79,34
55,032;-46,50;-0,75;-64,75;79,72
55,133;-47,75;-0,50;-64,50;80,25
55,183;-49,25;0,25;-63,50;80,36
55,234;-51,50;0,25;-62,50;80,98
55,333;-58,00;0,50;-57,75;81,85
55,383;-64,50;0,00;-52,00;82,85
55,434;-76,25;-3,25;-38,25;85,37
55,483;-91,00;-26,00;-3,50;94,71
55,537;-45,25;-118,25;37,75;132,12
55,583;217,50;-159,50;-230,75;354,95
55,634;144,25;65,00;-399,25;429,46
55,683;3,75;129,25;-317,50;342,82
55,733;-60,00;103,00;-210,25;241,69
55,783;-75,25;63,75;-140,50;171,66
55,834;-72,75;35,50;-102,75;130,81
55,882;-66,00;18,00;-83,75;108,14
55,938;-60,25;8,50;-74,75;96,38
56,034;-53,50;-0,25;-69,00;87,31
56,134;-51,25;-1,75;-67,50;84,77
56,183;-50,25;-3,25;-66,75;83,61
56,235;-48,75;-3,75;-66,25;82,34
56,283;-47,75;-4,25;-66,25;81,78
56,332;-47,25;-4,75;-65,50;80,90
56,382;-47,50;-6,25;-65,75;81,35
56,433;-47,25;-7,50;-64,75;80,51
56,482;-46,75;-9,00;-63,50;79,37
56,532;-46,75;-12,00;-60,75;77,59
56,583;-46,25;-17,75;-55,75;74,58
56,635;-43,50;-26,50;-43,75;67,15
56,683;-40,25;-43,25;-11,75;60,24
56,734;-55,75;-57,50;83,25;115,52
56,783;-242,00;124,00;140,50;306,07
56,834;-152,50;291,25;-410,25;525,73
56,884;51,50;145,50;-421,50;448,87
56,935;68,75;56,25;-279,50;293,28
57,035;5,50;7,75;-115,75;116,14
57,134;-18,00;3,00;-86,00;87,91
57,184;-30,75;0,75;-72,75;78,99
57,238;-37,50;-0,25;-67,25;77,00
57,283;-41,25;-1,25;-64,75;76,78
57,334;-43,50;-2,25;-63,25;76,80
57,383;-44,25;-3,00;-63,50;77,46
57,434;-44,25;-3,50;-63,50;77,48
57,484;-44,25;-3,75;-64,00;77,90
57,536;-44,75;-4,00;-64,50;78,61
57,583;-44,00;-3,25;-65,00;78,56
57,635;-44,50;-2,75;-64,75;78,62
57,684;-45,25;-3,25;-64,75;79,06
57,735;-44,50;-3,25;-65,50;79,25
57,785;-44,00;-3,25;-66,00;79,39
57,836;-43,75;-2,75;-66,75;79,86
57,885;-43,75;-3,00;-67,00;80,08
57,935;-43,50;-3,25;-67,50;80,37
57,986;-43,50;-3,25;-67,00;79,95
58,035;-43,25;-4,25;-67,00;79,86
58,084;-43,25;-4,25;-67,00;79,86
58,134;-43,00;-4,50;-67,50;80,16
58,185;-42,50;-4,75;-67,75;80,12
58,236;-42,25;-4,00;-68,00;80,16
58,285;-42,75;-4,25;-68,25;80,65
58,336;-43,25;-4,25;-68,25;80,91
58,385;-43,00;-3,75;-68,00;80,54
58,437;-43,25;-4,00;-67,75;80,48
58,486;-43,25;-4,00;-67,75;80,48
58,536;-43,25;-4,00;-67,75;80,48
58,586;-43,25;-4,00;-67,75;80,48
58,638;-44,00;-4,75;-67,50;80,71
58,737;-43,50;-3,00;-67,25;80,15
58,787;-43,50;-3,75;-66,75;79,76
58,838;-44,00;-3,75;-66,75;80,04
58,886;-44,00;-3,50;-66,75;80,02
58,937;-44,00;-3,25;-66,50;79,80
58,986;-44,25;-3,50;-66,50;79,95
59,038;-44,75;-4,00;-66,75;80,46
59,137;-44,50;-4,00;-66,25;79,91
59,188;-45,00;-3,25;-66,00;79,95
59,238;-45,00;-3,25;-66,00;79,95
59,338;-43,75;-3,50;-66,50;79,68
59,387;-44,00;-3,75;-66,75;80,04
59,439;-43,75;-4,25;-67,00;80,13
59,487;-44,00;-3,75;-67,25;80,45
59,537;-43,75;-3,75;-67,00;80,11
59,588;-44,25;-3,75;-67,25;80,59
59,638;-43,50;-3,75;-68,00;80,81
59,688;-43,00;-3,50;-67,50;80,11
59,738;-43,50;-3,75;-67,25;80,18
59,787;-44,00;-4,25;-68,25;81,31
59,839;-43,75;-4,25;-68,75;81,60
59,938;-43,00;-4,50;-68,00;80,58
59,987;-43,00;-4,25;-68,25;80,78
60,037;-43,25;-3,75;-68,00;80,68
60,086;-43,25;-3,75;-68,00;80,68
60,137;-43,00;-3,75;-68,00;80,54
60,187;-44,00;-3,75;-68,50;81,50
60,241;-43,75;-3,75;-67,50;80,53
60,347;-43,50;-3,75;-67,50;80,39
60,449;-44,00;-3,75;-67,25;80,45
60,486;-44,00;-3,25;-66,75;80,01
60,544;-44,50;-3,50;-66,75;80,30
60,587;-44,75;-3,25;-67,00;80,64
